shipment_id,shipment_date,year,month,month_name,quarter,lane_id,origin_state,destination_state,origin_type,destination_type,volume_band,service_sensitivity,base_risk_band,strategic_priority,carrier_id,carrier_name,carrier_profile,distance_miles,weight_lbs,planned_transit_days,actual_transit_days,quoted_cost,actual_cost,cost_leakage_amount,on_time_flag,invoice_exception_flag,utilization_pct,priority_flag,carrier_hist_otif,carrier_hist_exception_rate,lane_hist_otif,lane_hist_avg_delay,lane_carrier_hist_otif,cost_per_mile_quoted,distance_x_carrier_risk,weight_util_ratio,late_risk_probability,late_risk_tier
SH002704,2025-08-27,2025,8,August,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,14167.0,1,1,682.94,658.55,-24.39,1,0,0.83,Medium,0.9658952496954933,0.0682095006090134,0.9638009049773756,0.049773755656108594,0.9855072463768116,2.7317600000000004,9.188034188034184,17068.67469879518,0.1267,Low Risk
SH002706,2025-08-27,2025,8,August,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,250,18486.0,1,1,559.02,565.33,6.31,1,0,0.8,Medium,0.8952380952380953,0.08027210884353742,0.963963963963964,0.04954954954954955,0.9375,2.23608,30.44103547459251,23107.5,0.1495,Low Risk
SH002736,2025-08-27,2025,8,August,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,900,17309.0,3,5,2330.74,2462.66,131.92,0,0,0.85,High,0.9483443708609272,0.07152317880794702,0.9276315789473685,0.023026315789473683,0.9294117647058824,2.589711111111111,52.89017341040461,20363.529411764706,0.4646,High Risk
SH002795,2025-08-27,2025,8,August,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,850,15611.0,2,2,2307.29,2298.2,-9.09,1,0,0.68,High,0.9470899470899471,0.07142857142857142,0.9236363636363636,0.05090909090909091,0.9655172413793104,2.714458823529412,49.951830443159906,22957.35294117647,0.3211,High Risk
SH002797,2025-08-27,2025,8,August,3,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C03,BlueRoute Transport,Balanced Performer,1750,17796.0,4,5,5298.59,5198.45,-100.14,0,0,0.64,High,0.9471598414795245,0.071334214002642,0.8018867924528302,0.2358490566037736,0.8857142857142857,3.027765714285714,102.8420038535645,27806.25,0.6252,Critical Risk
SH002720,2025-08-28,2025,8,August,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,14078.0,2,2,2061.17,2107.08,45.91,1,0,0.63,High,0.9659367396593674,0.0681265206812652,0.9516728624535316,-0.08178438661710037,0.9875,2.9445285714285716,25.726495726495713,22346.031746031746,0.1314,Low Risk
SH002723,2025-08-28,2025,8,August,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,18210.0,2,2,1945.69,1818.9,-126.79,1,0,0.73,High,0.9659781287970839,0.06804374240583232,0.9518518518518518,-0.08148148148148149,0.9876543209876543,2.779557142857143,25.726495726495713,24945.205479452055,0.103,Low Risk
SH002767,2025-08-28,2025,8,August,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,800,15930.0,2,2,2288.19,2278.96,-9.23,1,0,0.69,High,0.9660194174757282,0.06796116504854369,0.94,-0.028,0.974025974025974,2.8602375,29.401709401709386,23086.956521739132,0.0499,Low Risk
SH002779,2025-08-28,2025,8,August,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,15207.0,1,2,1018.16,1165.58,147.42,0,1,0.86,Medium,0.8953804347826086,0.08016304347826086,0.9629629629629629,0.05291005291005291,0.9245283018867925,2.2625777777777776,54.79386385426652,17682.558139534885,0.5611,Critical Risk
SH002673,2025-08-29,2025,8,August,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,29291.0,3,4,3012.21,3383.77,371.56,0,0,0.82,High,0.8941655359565808,0.0814111261872456,0.9185185185185185,0.0024691358024691358,0.9351851851851852,2.510175,146.11697027804405,35720.73170731708,0.5837,Critical Risk
SH002777,2025-08-29,2025,8,August,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,450,17594.0,1,1,1048.52,1106.45,57.93,1,0,0.76,Medium,0.8122448979591836,0.1326530612244898,0.9578947368421052,0.05789473684210526,0.9722222222222222,2.3300444444444444,85.80246913580247,23150.0,0.2245,Medium Risk
SH002742,2025-08-30,2025,8,August,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,16951.0,3,2,2130.3,1910.41,-219.89,1,0,0.78,High,0.8929539295392954,0.08130081300813008,0.9245901639344263,0.029508196721311476,0.8947368421052632,2.367,109.58772770853304,21732.05128205128,0.444,High Risk
SH002719,2025-08-30,2025,8,August,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,700,11929.0,2,2,1701.94,1670.02,-31.92,1,0,0.79,High,0.8930987821380244,0.08119079837618404,0.9520295202952029,-0.08118081180811808,0.9523809523809523,2.431342857142857,85.23489932885903,15100.0,0.2555,Medium Risk
SH002684,2025-08-30,2025,8,August,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,22664.0,3,4,2982.52,2977.36,-5.16,0,0,0.99,High,0.8932432432432432,0.08108108108108109,0.916256157635468,0.0049261083743842365,0.926605504587156,2.4854333333333334,146.11697027804405,22892.929292929293,0.3057,High Risk
SH002700,2025-08-31,2025,8,August,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,19043.0,3,4,3289.22,3478.11,188.89,0,0,0.81,High,0.8920377867746289,0.08097165991902834,0.9048991354466859,0.07780979827089338,0.8673469387755102,2.436459259259259,164.38159156279954,23509.876543209873,0.5695,Critical Risk
SH002725,2025-08-31,2025,8,August,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,12184.0,2,2,2018.87,2124.07,105.2,1,0,0.68,High,0.9660606060606061,0.06787878787878789,0.9522058823529411,-0.08088235294117647,0.9878048780487805,2.8840999999999997,25.726495726495713,17917.647058823528,0.0761,Low Risk
SH002755,2025-08-31,2025,8,August,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,800,21732.0,2,3,2022.25,2228.9,206.65,0,0,0.79,High,0.8908355795148248,0.08086253369272237,0.9402390438247012,-0.027888446215139442,0.95,2.5278125,97.41131351869603,27508.86075949367,0.6871,Critical Risk
SH002756,2025-08-31,2025,8,August,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,800,21721.0,2,3,1969.65,2083.44,113.79,0,0,0.89,High,0.8126272912423625,0.13238289205702647,0.9365079365079365,-0.023809523809523808,0.8048780487804879,2.4620625,152.53772290809326,24405.61797752809,0.6974,Critical Risk
SH002774,2025-08-31,2025,8,August,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C03,BlueRoute Transport,Balanced Performer,450,11401.0,1,1,1124.54,1139.01,14.47,1,0,0.79,Medium,0.945910290237467,0.0712401055408971,0.9581151832460733,0.05759162303664921,0.9591836734693877,2.4989777777777777,26.445086705202304,14431.645569620252,0.1145,Low Risk
SH002783,2025-08-31,2025,8,August,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,850,21211.0,2,2,2132.62,1915.26,-217.36,1,0,0.78,High,0.8896366083445492,0.08075370121130551,0.9239130434782609,0.050724637681159424,0.927536231884058,2.5089647058823528,103.49952061361454,27193.589743589742,0.2704,Medium Risk
SH002805,2025-08-31,2025,8,August,3,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C04,Velocity Haul,Exception-Prone Carrier,1200,19626.0,3,2,3307.51,3489.85,182.34,1,0,0.69,Medium,0.8109756097560976,0.13211382113821138,0.9009433962264151,0.04245283018867924,0.8529411764705882,2.7562583333333337,228.8065843621399,28443.478260869568,0.3731,High Risk
SH002975,2025-09-01,2025,9,September,3,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,900,14733.0,3,3,2562.53,2565.07,2.54,1,1,0.66,Medium,0.9661016949152542,0.06779661016949153,0.8582089552238806,0.14925373134328357,0.9714285714285714,2.847255555555556,33.07692307692306,22322.727272727272,0.1382,Low Risk
SH002954,2025-09-01,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,850,23522.0,2,2,2190.58,2390.4,199.82,1,0,0.81,High,0.8897849462365591,0.08064516129032258,0.924187725631769,0.05054151624548736,0.9285714285714286,2.5771529411764704,103.49952061361454,29039.506172839505,0.3,Medium Risk
SH002965,2025-09-01,2025,9,September,3,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C04,Velocity Haul,Exception-Prone Carrier,1200,17911.0,3,3,3276.08,3069.38,-206.7,1,0,0.67,Medium,0.8113590263691683,0.13184584178498987,0.9014084507042254,0.03755868544600939,0.8571428571428571,2.7300666666666666,228.8065843621399,26732.83582089552,0.3615,High Risk
SH002875,2025-09-01,2025,9,September,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,14386.0,1,1,646.32,646.19,-0.13,1,0,0.74,Medium,0.966142684401451,0.06892382103990327,0.9641255605381166,0.04932735426008968,0.9857142857142858,2.58528,9.188034188034184,19440.54054054054,0.1248,Low Risk
SH002870,2025-09-01,2025,9,September,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,250,18842.0,1,1,585.27,595.26,9.99,1,0,0.74,Medium,0.8899328859060402,0.08053691275167785,0.9642857142857143,0.049107142857142856,0.9384615384615385,2.34108,30.44103547459251,25462.162162162163,0.1114,Low Risk
SH002901,2025-09-01,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,16711.0,3,3,2120.24,2152.23,31.99,1,0,0.82,High,0.8900804289544236,0.08042895442359249,0.9248366013071896,0.026143790849673203,0.8961038961038961,2.355822222222222,109.58772770853304,20379.26829268293,0.4043,High Risk
SH002973,2025-09-02,2025,9,September,3,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,900,13851.0,3,3,2334.2,2197.79,-136.41,1,0,0.63,Medium,0.8902275769745649,0.08032128514056225,0.8592592592592593,0.14814814814814814,0.7837837837837838,2.593555555555555,109.58772770853304,21985.714285714286,0.4916,High Risk
SH002924,2025-09-02,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,800,19150.0,2,2,2060.87,2081.34,20.47,1,0,0.71,High,0.8117408906882592,0.13157894736842105,0.932806324110672,-0.019762845849802372,0.7857142857142857,2.5760875,152.53772290809326,26971.830985915494,0.562,Critical Risk
SH002883,2025-09-02,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,17636.0,2,2,1929.41,1998.9,69.49,1,0,0.85,High,0.966183574879227,0.06884057971014493,0.9523809523809523,-0.08058608058608059,0.9879518072289156,2.7563,25.726495726495713,20748.235294117647,0.0903,Low Risk
SH002907,2025-09-02,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,21208.0,3,5,2138.97,2280.16,141.19,0,0,0.78,High,0.8903743315508021,0.08021390374331551,0.9250814332247557,0.026058631921824105,0.8974358974358975,2.376633333333333,109.58772770853304,27189.74358974359,0.6005,Critical Risk
SH002920,2025-09-02,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,800,13008.0,2,2,1989.67,1997.61,7.94,1,0,0.82,High,0.8891855807743658,0.0801068090787717,0.9330708661417323,-0.01968503937007874,0.9344262295081968,2.4870875,97.41131351869603,15863.414634146342,0.2671,Medium Risk
SH002826,2025-09-03,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,19835.0,3,3,3113.14,3045.25,-67.89,1,1,0.94,High,0.8893333333333333,0.08,0.914004914004914,0.007371007371007371,0.9181818181818182,2.5942833333333333,146.11697027804405,21101.063829787236,0.3149,High Risk
SH002841,2025-09-03,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1200,17416.0,3,3,3053.5,3297.03,243.53,1,0,0.88,High,0.8894806924101198,0.08122503328894808,0.9142156862745098,0.007352941176470588,0.918918918918919,2.544583333333333,146.11697027804405,19790.909090909092,0.2218,Medium Risk
SH002876,2025-09-03,2025,9,September,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,250,16918.0,1,1,603.49,618.01,14.52,1,0,0.78,Medium,0.8121212121212121,0.13131313131313133,0.9644444444444444,0.04888888888888889,0.9411764705882353,2.41396,47.66803840877915,21689.74358974359,0.129,Low Risk
SH002880,2025-09-03,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,700,17584.0,2,5,1627.27,1823.17,195.9,0,0,0.75,High,0.8896276595744681,0.08111702127659574,0.9525547445255474,-0.08029197080291971,0.953125,2.3246714285714285,85.23489932885903,23445.333333333332,0.5714,Critical Risk
SH002882,2025-09-03,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,700,19415.0,2,2,1722.79,1659.4,-63.39,1,0,0.63,High,0.8125,0.1310483870967742,0.9490909090909091,-0.06909090909090909,0.84,2.4611285714285716,133.4705075445816,30817.460317460318,0.3575,High Risk
SH002908,2025-09-03,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,17586.0,3,6,2303.24,2435.37,132.13,0,1,0.83,High,0.8128772635814889,0.13078470824949698,0.922077922077922,0.032467532467532464,0.8490566037735849,2.5591555555555554,171.60493827160494,21187.951807228917,0.6717,Critical Risk
SH002929,2025-09-03,2025,9,September,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C03,BlueRoute Transport,Balanced Performer,450,16489.0,1,1,1054.82,1109.07,54.25,1,0,0.8,Medium,0.9459815546772069,0.07114624505928854,0.9583333333333334,0.057291666666666664,0.96,2.344044444444444,26.445086705202304,20611.25,0.0896,Low Risk
SH002978,2025-09-04,2025,9,September,3,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,900,16887.0,3,3,2656.92,2746.98,90.06,1,0,0.59,Medium,0.9662243667068757,0.06875753920386007,0.8602941176470589,0.14705882352941177,0.9722222222222222,2.9521333333333333,33.07692307692306,28622.033898305086,0.2378,Medium Risk
SH002927,2025-09-04,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,800,12338.0,2,2,1942.49,1829.94,-112.55,1,0,0.74,High,0.8884462151394422,0.08100929614873838,0.9333333333333333,-0.0196078431372549,0.9354838709677419,2.4281125,97.41131351869603,16672.972972972973,0.2925,Medium Risk
SH002946,2025-09-04,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,850,23034.0,2,2,2184.68,2088.2,-96.48,1,0,0.79,High,0.8112449799196787,0.13253012048192772,0.9244604316546763,0.050359712230215826,0.8035714285714286,2.570211764705882,162.07133058984908,29156.962025316454,0.3821,High Risk
SH002832,2025-09-04,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,22869.0,3,3,3113.17,2901.65,-211.52,1,0,0.89,High,0.811623246492986,0.13226452905811623,0.9144254278728606,0.007334963325183374,0.8285714285714286,2.594308333333333,228.8065843621399,25695.505617977527,0.4264,High Risk
SH002915,2025-09-04,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,800,16213.0,2,2,2005.03,2178.68,173.65,1,0,0.78,High,0.812,0.132,0.93359375,-0.01953125,0.7906976744186046,2.5062875,152.53772290809326,20785.897435897434,0.6443,Critical Risk
SH002828,2025-09-05,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1200,16514.0,3,3,3664.67,3734.42,69.75,1,0,0.78,High,0.9662650602409638,0.06867469879518072,0.9146341463414634,0.007317073170731708,0.9649122807017544,3.053891666666667,44.10256410256408,21171.79487179487,0.1012,Low Risk
SH002837,2025-09-05,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,23846.0,3,3,3092.84,3040.65,-52.19,1,0,0.83,High,0.812375249500998,0.1317365269461078,0.9148418491484185,0.0072992700729927005,0.8309859154929577,2.577366666666667,228.8065843621399,28730.12048192771,0.3668,High Risk
SH002853,2025-09-05,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,19224.0,3,3,3594.01,3492.78,-101.23,1,0,0.85,High,0.9460526315789474,0.07105263157894737,0.9022988505747126,0.08045977011494253,0.978021978021978,2.6622296296296297,79.33526011560691,22616.470588235294,0.2072,Medium Risk
SH002867,2025-09-05,2025,9,September,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,250,11860.0,1,1,592.72,591.53,-1.19,1,0,0.84,Medium,0.8127490039840638,0.13147410358565736,0.9646017699115044,0.048672566371681415,0.9428571428571428,2.37088,47.66803840877915,14119.04761904762,0.1001,Low Risk
SH002914,2025-09-05,2025,9,September,3,L006,Nevada,Georgia,Upstream Supply,Battery Hub,Low,High,High,Medium,C04,Velocity Haul,Exception-Prone Carrier,1900,14596.0,5,5,5667.68,5085.34,-582.34,1,0,0.69,Medium,0.8131212723658051,0.1312127236580517,0.7415730337078652,0.4606741573033708,0.631578947368421,2.982989473684211,362.2770919067215,21153.6231884058,0.6517,Critical Risk
SH002944,2025-09-06,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,850,18849.0,2,2,2312.46,2106.32,-206.14,1,0,0.76,High,0.9461235216819974,0.07095926412614981,0.9247311827956989,0.05017921146953405,0.9661016949152542,2.7205411764705882,49.951830443159906,24801.315789473683,0.2432,Medium Risk
SH002842,2025-09-06,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,20636.0,3,3,3621.69,3610.54,-11.15,1,0,0.83,High,0.9461942257217848,0.07086614173228346,0.9025787965616046,0.08022922636103152,0.9782608695652174,2.682733333333333,79.33526011560691,24862.650602409638,0.2117,Medium Risk
SH002864,2025-09-06,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,21923.0,3,3,3709.71,3704.56,-5.15,1,0,0.76,High,0.9462647444298821,0.07077326343381389,0.9028571428571428,0.08,0.978494623655914,2.7479333333333336,79.33526011560691,28846.052631578947,0.197,Medium Risk
SH002888,2025-09-06,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,700,11289.0,2,2,1758.93,1995.82,236.89,1,0,0.73,High,0.9463350785340314,0.07068062827225131,0.9492753623188406,-0.06884057971014493,0.9868421052631579,2.512757142857143,41.136801541425804,15464.383561643835,0.1236,Low Risk
SH002896,2025-09-06,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,22229.0,3,3,2294.47,2414.52,120.05,1,0,0.77,High,0.8885941644562334,0.08090185676392574,0.919093851132686,0.042071197411003236,0.8860759493670886,2.549411111111111,109.58772770853304,28868.83116883117,0.4135,High Risk
SH002906,2025-09-06,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,22434.0,3,2,2206.77,2537.39,330.62,1,0,0.81,High,0.8887417218543047,0.08079470198675497,0.9193548387096774,0.041935483870967745,0.8875,2.451966666666667,109.58772770853304,27696.296296296296,0.3906,High Risk
SH002910,2025-09-07,2025,9,September,3,L006,Nevada,Georgia,Upstream Supply,Battery Hub,Low,High,High,Medium,C03,BlueRoute Transport,Balanced Performer,1900,12874.0,5,4,6298.01,6323.8,25.79,1,0,0.73,Medium,0.9464052287581699,0.07058823529411765,0.7444444444444445,0.45555555555555555,0.8571428571428571,3.314742105263158,111.65703275529862,17635.616438356166,0.2458,Medium Risk
SH002903,2025-09-07,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,20518.0,3,3,2401.91,2465.26,63.35,1,0,0.68,High,0.8134920634920635,0.13095238095238096,0.9196141479099679,0.03858520900321544,0.8333333333333334,2.668788888888889,171.60493827160494,30173.529411764703,0.3624,High Risk
SH002928,2025-09-07,2025,9,September,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C02,Titan Logistics,Premium / High Reliability,450,16832.0,1,1,1164.1,1061.3,-102.8,1,0,0.86,Medium,0.9663056558363418,0.06859205776173286,0.9585492227979274,0.05699481865284974,1.0,2.586888888888889,16.53846153846153,19572.093023255813,0.0872,Low Risk
SH002890,2025-09-07,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,700,17229.0,2,2,1728.0,1831.93,103.93,1,0,0.8,High,0.8138613861386138,0.1306930693069307,0.9494584837545126,-0.06859205776173286,0.8431372549019608,2.4685714285714284,133.4705075445816,21536.25,0.4533,High Risk
SH002858,2025-09-07,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,19713.0,3,3,3532.66,3762.82,230.16,1,0,0.73,High,0.9464751958224543,0.07049608355091384,0.9031339031339032,0.07977207977207977,0.9787234042553191,2.616785185185185,79.33526011560691,27004.109589041098,0.3984,High Risk
SH002838,2025-09-07,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,24806.0,3,3,3172.63,3461.64,289.01,1,0,0.81,High,0.8142292490118577,0.13043478260869565,0.9150485436893204,0.007281553398058253,0.8333333333333334,2.6438583333333336,228.8065843621399,30624.69135802469,0.3755,High Risk
SH002879,2025-09-07,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,19439.0,2,2,2022.28,2030.96,8.68,1,0,0.77,High,0.9663461538461539,0.06850961538461539,0.9496402877697842,-0.0683453237410072,0.9880952380952381,2.8889714285714287,25.726495726495713,25245.454545454544,0.1067,Low Risk
SH002839,2025-09-08,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,21486.0,3,3,3218.59,3540.59,322.0,1,0,0.88,High,0.814595660749507,0.1301775147928994,0.9152542372881356,0.007263922518159807,0.8356164383561644,2.6821583333333336,228.8065843621399,24415.909090909092,0.4809,High Risk
SH002850,2025-09-08,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,19539.0,3,2,3568.93,3565.91,-3.02,1,0,0.85,High,0.9465449804432855,0.07040417209908735,0.9034090909090909,0.07954545454545454,0.9789473684210527,2.643651851851852,79.33526011560691,22987.058823529413,0.2603,Medium Risk
SH002869,2025-09-08,2025,9,September,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C03,BlueRoute Transport,Balanced Performer,250,13683.0,1,1,614.11,617.25,3.14,1,0,0.74,Medium,0.9466145833333334,0.0703125,0.9647577092511013,0.048458149779735685,0.9814814814814815,2.45644,14.691714836223502,18490.54054054054,0.0426,Low Risk
SH002899,2025-09-08,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,23374.0,3,3,2501.49,2627.05,125.56,1,0,0.88,High,0.9663865546218487,0.06842737094837935,0.9198717948717948,0.038461538461538464,1.0,2.779433333333333,33.07692307692306,26561.363636363636,0.0355,Low Risk
SH002918,2025-09-08,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,800,19498.0,2,2,2000.37,1983.85,-16.52,1,0,0.67,High,0.9466840052015605,0.07022106631989597,0.933852140077821,-0.019455252918287938,0.9722222222222222,2.5004625,47.013487475915205,29101.492537313432,0.1347,Low Risk
SH002930,2025-09-08,2025,9,September,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,15135.0,1,1,1010.03,1059.94,49.91,1,0,0.75,Medium,0.8888888888888888,0.08068783068783068,0.9587628865979382,0.05670103092783505,0.9074074074074074,2.244511111111111,54.79386385426652,20180.0,0.3685,High Risk
